url,error,title,rooms,number,area,price,price_per_meter,completion_date,presentation_url,detail_Проект,detail_Метро,detail_Адрес,detail_Корпус,detail_Секция,detail_Этаж,detail_Высота потолков,room_size_Прихожая,room_size_Кухня-столовая,room_size_Спальня,room_size_Санузел,room_size_Гардеробная,feature_Планировка_title,feature_Планировка_desc,feature_Планировка_images_count,feature_Планировка_first_image,feature_План этажа_title,feature_План этажа_desc,feature_План этажа_images_count,feature_План этажа_first_image,feature_Архитектура_title,feature_Архитектура_desc,feature_Архитектура_images_count,feature_Архитектура_first_image,feature_Квартиры с террасами_title,feature_Квартиры с террасами_desc,feature_Квартиры с террасами_images_count,feature_Квартиры с террасами_first_image,feature_Подземный паркинг_title,feature_Подземный паркинг_desc,feature_Подземный паркинг_images_count,feature_Подземный паркинг_first_image,feature_Urban лобби_title,feature_Urban лобби_desc,feature_Urban лобби_images_count,feature_Urban лобби_first_image,feature_Социальная инфраструктура_title,feature_Социальная инфраструктура_desc,feature_Социальная инфраструктура_images_count,feature_Социальная инфраструктура_first_image,feature_Набережная_title,feature_Набережная_desc,feature_Набережная_images_count,feature_Набережная_first_image,feature_Благоустройство_title,feature_Благоустройство_desc,feature_Благоустройство_images_count,feature_Благоустройство_first_image,room_size_Ванная,room_size_Комната,room_size_Кухня-ниша,room_size_Балкон,feature_Таунхаусы с ключами_title,feature_Таунхаусы с ключами_desc,feature_Таунхаусы с ключами_images_count,feature_Таунхаусы с ключами_first_image,feature_Парки_title,feature_Парки_desc,feature_Парки_images_count,feature_Парки_first_image,room_size_Кухня,room_size_Совмещенный санузел,room_size_Коридор,room_size_Лоджия,feature_Архитектурный облик_title,feature_Архитектурный облик_desc,feature_Архитектурный облик_images_count,feature_Архитектурный облик_first_image,feature_Акцентная подсветка фасадов_title,feature_Акцентная подсветка фасадов_desc,feature_Акцентная подсветка фасадов_images_count,feature_Акцентная подсветка фасадов_first_image,feature_Лобби_title,feature_Лобби_desc,feature_Лобби_images_count,feature_Лобби_first_image,feature_Квартирография_title,feature_Квартирография_desc,feature_Квартирография_images_count,feature_Квартирография_first_image,feature_Окружение_title,feature_Окружение_desc,feature_Окружение_images_count,feature_Окружение_first_image,room_size_Гостиная,feature_Уникальное благоустройство_title,feature_Уникальное благоустройство_desc,feature_Уникальное благоустройство_images_count,feature_Уникальное благоустройство_first_image,feature_Редкие форматы квартир_title,feature_Редкие форматы квартир_desc,feature_Редкие форматы квартир_images_count,feature_Редкие форматы квартир_first_image,feature_Квартира с просторной террасой_title,feature_Квартира с просторной террасой_desc,feature_Квартира с просторной террасой_images_count,feature_Стильные холлы и лобби_title,feature_Стильные холлы и лобби_desc,feature_Стильные холлы и лобби_images_count,feature_Инфраструктура_title,feature_Инфраструктура_desc,feature_Инфраструктура_images_count,feature_Квартира с просторной террасой_first_image,feature_Стильные холлы и лобби_first_image,feature_Инфраструктура_first_image,room_size_Комната-НП,feature_Уникальные квартиры с террасами_title,feature_Уникальные квартиры с террасами_desc,feature_Уникальные квартиры с террасами_images_count,feature_Уникальные квартиры с террасами_first_image,feature_Архитектура и лобби_title,feature_Архитектура и лобби_desc,feature_Архитектура и лобби_images_count,feature_Архитектура и лобби_first_image,feature_Широкий выбор планировок_title,feature_Широкий выбор планировок_desc,feature_Широкий выбор планировок_images_count,feature_Широкий выбор планировок_first_image,feature_Место встречи: лобби_title,feature_Место встречи: лобби_desc,feature_Место встречи: лобби_images_count,feature_Место встречи: лобби_first_image,room_size_Терраса,room_size_Кухня-гостиная,room_size_Подсобное помещение,room_size_Постирочная,room_size_Холл,room_size_Кладовая,room_size_Кабинет-н,feature_Год_images_count,feature_Всё время_images_count,feature_Фото_images_count,feature_Трансляция_images_count,feature_Карта_images_count,feature_Панорама_images_count,feature_Офис продаж_images_count,room_size_Гостиная-(н),room_size_Тамбур,room_size_Лестница,room_size_Помещение,room_size_Кабинет
https://etalongroup.ru/msk/choose/83569/,,"2-комн. квартира №124, 72.8 м²",2.0,124.0,8.0,47403613.0,651149.0,IV квартал 2025,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42000000000192374,Shagal,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23","2 очередь, 1 этап, корпус 4",Секция 4.1,22 из 27,3.1 м,3.8,27.1,11.9,3.9,2.1,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Квартиры с террасами,"Большой выбор квартир с террасами — от 2-комнатных до 5-комнатных. Террасы, с которых открывается жи...",1.0,/upload/kelnik.adminpage/b48/olyakjywa93zflaiur5xx62ljzhipnjv.jpg,Подземный паркинг,Мечта практически любого москвича — дворы без машин — будет воплощена в жизнь благодаря подземному п...,3.0,/upload/kelnik.adminpage/c0b/0pkucorlxsy43gyagzrb2dzbras5tvwc.jpg,Входная группа,Лобби в стиле урбан-минимализма удивит вас своим простором и функциональностью. Помимо привычных кол...,3.0,/upload/kelnik.adminpage/250/i84iklkx1laxpe19mpl8edlb91xx2u2z.jpg,Социальная инфраструктура,На территории жилого квартала планируется строительство обучающих и развивающих локаций: 6 детских с...,3.0,/upload/kelnik.adminpage/711/hnlth1fvne787id7ts3z4s285yy6p4qq.jpg,Набережная,"Река — идеальное соседство для района нового формата и множество преимуществ: отличная экология, ощу...",1.0,/upload/kelnik.adminpage/042/i4i0v3y9k5bh5nrbhl0k93v7plcn4nsx.jpg,Благоустройство,Инновационной станет и внутренняя логистика квартала. Сеть комфортных пешеходных маршрутов создана с...,1.0,/upload/kelnik.adminpage/61f/d0cede21qlr8sizj5lt65heod70oij1o.jpg,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/116357/,,"3-комн. квартира №416, 106.6 м²",3.0,416.0,6.0,57513888.0,539530.0,IV квартал 2025,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42000000000191510,Shagal,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23","2 очередь, 1 этап, корпус 7",Секция 7.1,13 из 17,3.57 м,4.9,22.4,12.9,5.9,7,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Квартиры с террасами,"Большой выбор квартир с террасами — от 2-комнатных до 5-комнатных. Террасы, с которых открывается жи...",1.0,/upload/kelnik.adminpage/b48/olyakjywa93zflaiur5xx62ljzhipnjv.jpg,Подземный паркинг,Мечта практически любого москвича — дворы без машин — будет воплощена в жизнь благодаря подземному п...,1.0,/upload/kelnik.adminpage/c0b/0pkucorlxsy43gyagzrb2dzbras5tvwc.jpg,Входная группа,Лобби в стиле урбан-минимализма удивит вас своим простором и функциональностью. Помимо привычных кол...,1.0,/upload/kelnik.adminpage/250/i84iklkx1laxpe19mpl8edlb91xx2u2z.jpg,Социальная инфраструктура,На территории жилого квартала планируется строительство обучающих и развивающих локаций: 6 детских с...,1.0,/upload/kelnik.adminpage/711/hnlth1fvne787id7ts3z4s285yy6p4qq.jpg,Набережная,"Река — идеальное соседство для района нового формата и множество преимуществ: отличная экология, ощу...",1.0,/upload/kelnik.adminpage/042/i4i0v3y9k5bh5nrbhl0k93v7plcn4nsx.jpg,Благоустройство,Инновационной станет и внутренняя логистика квартала. Сеть комфортных пешеходных маршрутов создана с...,1.0,/upload/kelnik.adminpage/61f/d0cede21qlr8sizj5lt65heod70oij1o.jpg,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/101544/,,"1-комн. квартира №85, 48.2 м²",1.0,85.0,2.0,28481079.0,590894.0,IV квартал 2026,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42500000000269283,Shagal,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23","3 очередь, 5 этап, корпус 4",Секция 1,15 из 19,2.87 м,2.3,20.8,,,3.6,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Квартиры с террасами,"Большой выбор квартир с террасами — от 2-комнатных до 5-комнатных. Террасы, с которых открывается жи...",1.0,/upload/kelnik.adminpage/b48/olyakjywa93zflaiur5xx62ljzhipnjv.jpg,Подземный паркинг,Мечта практически любого москвича — дворы без машин — будет воплощена в жизнь благодаря подземному п...,1.0,/upload/kelnik.adminpage/c0b/0pkucorlxsy43gyagzrb2dzbras5tvwc.jpg,Входная группа,Лобби в стиле урбан-минимализма удивит вас своим простором и функциональностью. Помимо привычных кол...,1.0,/upload/kelnik.adminpage/250/i84iklkx1laxpe19mpl8edlb91xx2u2z.jpg,Социальная инфраструктура,На территории жилого квартала планируется строительство обучающих и развивающих локаций: 6 детских с...,1.0,/upload/kelnik.adminpage/711/hnlth1fvne787id7ts3z4s285yy6p4qq.jpg,Набережная,"Река — идеальное соседство для района нового формата и множество преимуществ: отличная экология, ощу...",1.0,/upload/kelnik.adminpage/042/i4i0v3y9k5bh5nrbhl0k93v7plcn4nsx.jpg,Благоустройство,Инновационной станет и внутренняя логистика квартала. Сеть комфортных пешеходных маршрутов создана с...,1.0,/upload/kelnik.adminpage/61f/d0cede21qlr8sizj5lt65heod70oij1o.jpg,,13.6,,,,,,,,,,,,4.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/102382/,,"2-комн. квартира №764, 58.1 м²",2.0,764.0,1.0,35590020.0,612565.0,IV квартал 2026,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42500000000270363,Shagal,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23","3 очередь, 5 этап, корпус 9",Секция 9.1,18 из 19,2.87 м,3.2,17.6,,,,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Квартиры с террасами,"Большой выбор квартир с террасами — от 2-комнатных до 5-комнатных. Террасы, с которых открывается жи...",1.0,/upload/kelnik.adminpage/b48/olyakjywa93zflaiur5xx62ljzhipnjv.jpg,Подземный паркинг,Мечта практически любого москвича — дворы без машин — будет воплощена в жизнь благодаря подземному п...,1.0,/upload/kelnik.adminpage/c0b/0pkucorlxsy43gyagzrb2dzbras5tvwc.jpg,Входная группа,Лобби в стиле урбан-минимализма удивит вас своим простором и функциональностью. Помимо привычных кол...,1.0,/upload/kelnik.adminpage/250/i84iklkx1laxpe19mpl8edlb91xx2u2z.jpg,Социальная инфраструктура,На территории жилого квартала планируется строительство обучающих и развивающих локаций: 6 детских с...,1.0,/upload/kelnik.adminpage/711/hnlth1fvne787id7ts3z4s285yy6p4qq.jpg,Набережная,"Река — идеальное соседство для района нового формата и множество преимуществ: отличная экология, ощу...",1.0,/upload/kelnik.adminpage/042/i4i0v3y9k5bh5nrbhl0k93v7plcn4nsx.jpg,Благоустройство,Инновационной станет и внутренняя логистика квартала. Сеть комфортных пешеходных маршрутов создана с...,1.0,/upload/kelnik.adminpage/61f/d0cede21qlr8sizj5lt65heod70oij1o.jpg,,13.2,,1.8,,,,,,,,,,4.4,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/50264/,,"3-комн. квартира №34, 94.4 м²",3.0,34.0,4.0,45736214.0,484494.0,II квартал 2025,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42000000000172299,Shagal,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23","2 очередь, 3 этап, корпус 5",Секция 5.3,3 из 6,3.1 м,7.6,,11.6,2.8,3.7,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",1.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",1.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",1.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Квартиры с террасами,"Большой выбор квартир с террасами — от 2-комнатных до 5-комнатных. Террасы, с которых открывается жи...",1.0,/upload/kelnik.adminpage/b48/olyakjywa93zflaiur5xx62ljzhipnjv.jpg,Подземный паркинг,Мечта практически любого москвича — дворы без машин — будет воплощена в жизнь благодаря подземному п...,1.0,/upload/kelnik.adminpage/c0b/0pkucorlxsy43gyagzrb2dzbras5tvwc.jpg,Входная группа,Лобби в стиле урбан-минимализма удивит вас своим простором и функциональностью. Помимо привычных кол...,1.0,/upload/kelnik.adminpage/250/i84iklkx1laxpe19mpl8edlb91xx2u2z.jpg,Социальная инфраструктура,На территории жилого квартала планируется строительство обучающих и развивающих локаций: 6 детских с...,1.0,/upload/kelnik.adminpage/711/hnlth1fvne787id7ts3z4s285yy6p4qq.jpg,Набережная,"Река — идеальное соседство для района нового формата и множество преимуществ: отличная экология, ощу...",1.0,/upload/kelnik.adminpage/042/i4i0v3y9k5bh5nrbhl0k93v7plcn4nsx.jpg,Благоустройство,Инновационной станет и внутренняя логистика квартала. Сеть комфортных пешеходных маршрутов создана с...,1.0,/upload/kelnik.adminpage/61f/d0cede21qlr8sizj5lt65heod70oij1o.jpg,,,6.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/83133/,,"1-комн. квартира №243, 46.3 м²",1.0,243.0,3.0,27979413.0,604307.0,IV квартал 2025,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42000000000191381,Shagal,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23","2 очередь, 1 этап, корпус 6",Секция 6.1,10 из 19,3.12 м,5.5,17,16.5,5,2.3,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",3.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Квартиры с террасами,"Большой выбор квартир с террасами — от 2-комнатных до 5-комнатных. Террасы, с которых открывается жи...",1.0,/upload/kelnik.adminpage/b48/olyakjywa93zflaiur5xx62ljzhipnjv.jpg,Подземный паркинг,Мечта практически любого москвича — дворы без машин — будет воплощена в жизнь благодаря подземному п...,1.0,/upload/kelnik.adminpage/c0b/0pkucorlxsy43gyagzrb2dzbras5tvwc.jpg,Входная группа,Лобби в стиле урбан-минимализма удивит вас своим простором и функциональностью. Помимо привычных кол...,1.0,/upload/kelnik.adminpage/250/i84iklkx1laxpe19mpl8edlb91xx2u2z.jpg,Социальная инфраструктура,На территории жилого квартала планируется строительство обучающих и развивающих локаций: 6 детских с...,1.0,/upload/kelnik.adminpage/711/hnlth1fvne787id7ts3z4s285yy6p4qq.jpg,Набережная,"Река — идеальное соседство для района нового формата и множество преимуществ: отличная экология, ощу...",1.0,/upload/kelnik.adminpage/042/i4i0v3y9k5bh5nrbhl0k93v7plcn4nsx.jpg,Благоустройство,Инновационной станет и внутренняя логистика квартала. Сеть комфортных пешеходных маршрутов создана с...,1.0,/upload/kelnik.adminpage/61f/d0cede21qlr8sizj5lt65heod70oij1o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/109967/,,"2-комн. квартира №826, 64.9 м²",2.0,826.0,9.0,35309005.0,544053.0,IV квартал 2026,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42500000000270399,Shagal,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23","3 очередь, 5 этап, корпус 9",Секция 9.2,7 из 19,2.87 м,2.8,17.8,,,2,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",1.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",1.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Архитектура,"Квартал Shagal станет первым в Москве жилым районом, где будут комплексно реализованы инновационные ...",1.0,/upload/kelnik.adminpage/18c/tv9tj1txn723th0p8uwjj4uzjmi9eci2.jpg,Квартиры с террасами,"Большой выбор квартир с террасами — от 2-комнатных до 5-комнатных. Террасы, с которых открывается жи...",1.0,/upload/kelnik.adminpage/b48/olyakjywa93zflaiur5xx62ljzhipnjv.jpg,Подземный паркинг,Мечта практически любого москвича — дворы без машин — будет воплощена в жизнь благодаря подземному п...,1.0,/upload/kelnik.adminpage/c0b/0pkucorlxsy43gyagzrb2dzbras5tvwc.jpg,Входная группа,Лобби в стиле урбан-минимализма удивит вас своим простором и функциональностью. Помимо привычных кол...,1.0,/upload/kelnik.adminpage/250/i84iklkx1laxpe19mpl8edlb91xx2u2z.jpg,Социальная инфраструктура,На территории жилого квартала планируется строительство обучающих и развивающих локаций: 6 детских с...,1.0,/upload/kelnik.adminpage/711/hnlth1fvne787id7ts3z4s285yy6p4qq.jpg,Набережная,"Река — идеальное соседство для района нового формата и множество преимуществ: отличная экология, ощу...",1.0,/upload/kelnik.adminpage/042/i4i0v3y9k5bh5nrbhl0k93v7plcn4nsx.jpg,Благоустройство,Инновационной станет и внутренняя логистика квартала. Сеть комфортных пешеходных маршрутов создана с...,1.0,/upload/kelnik.adminpage/61f/d0cede21qlr8sizj5lt65heod70oij1o.jpg,,12.1,,,,,,,,,,,,3.9,4.7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/116662/,,"4-комн. квартира №53, 86.4 м²",4.0,53.0,4.0,68764646.0,795888.0,IV квартал 2025,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42000000000173271,Voxhall,Павелецкая,"ул. Летниковская, вл. 4, вл. 6",Корпус 3,Секция 1,13 из 18,3.3 м,,,,3.6,2.1,Окружение,"Ваш будущий дом расположен в уже сложившемся Павелецком районе, где есть абсолютно всё, что нужно дл...",3.0,/upload/kelnik.adminpage/595/6ipnxvainpbxslut7ax21z8k1fw059c6.jpg,Окружение,"Ваш будущий дом расположен в уже сложившемся Павелецком районе, где есть абсолютно всё, что нужно дл...",3.0,/upload/kelnik.adminpage/595/6ipnxvainpbxslut7ax21z8k1fw059c6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,Благоустройство,"Двор в Voxhall — не просто тихое место отдыха, а живое и энергичное продолжение городской жизни. Мы ...",1.0,/upload/kelnik.adminpage/798/gl812sdza82fsky3r6p2ktj3m7pc5092.jpg,,11.5,5,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,Окружение,"Ваш будущий дом расположен в уже сложившемся Павелецком районе, где есть абсолютно всё, что нужно дл...",3.0,/upload/kelnik.adminpage/595/6ipnxvainpbxslut7ax21z8k1fw059c6.jpg,,,,,,,,,,,,,,,,,,,,,,,Уникальные квартиры с террасами,"Уникальные квартиры и апартаменты включают в себя просторные террасы, порой даже две. С них открывае...",1.0,/upload/kelnik.adminpage/9c3/5w52cw41up5iimaaihbuh78zuiohrfwv.jpg,Архитектура и лобби,Проект Voxhall концентрирует в себе строгий внешний вид центральных районов мировых столиц с классич...,1.0,/upload/kelnik.adminpage/7a2/y2d66o4rhe41b73stvy6u8xgrxyk6j0a.jpg,Широкий выбор планировок,"Voxhall предлагает идеальные варианты планировок для всех: семей, индивидуалистов или тех, чьи дети ...",1.0,/upload/kelnik.adminpage/e4a/0abndqfr7lg0es1v8vkqx4nn5eq0jt2k.jpg,,,,,,,1.9,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/95762/,,"1-комн. квартира №184, 44.8 м²",1.0,184.0,8.0,29219570.0,652223.0,II квартал 2027,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42000000000253802,Nagatino i-Land,Технопарк,"г. Москва, ЮАО, ул. Автозаводская, вл. 23, стр. 438","уч.1.7, корпус 1",Корпус 1,18 из 35,3 м,7.4,20.2,,3.8,,Архитектурный облик,Проект Nagatino i-Land разрабатывался британским бюро AHR с почти 200-летней историей. Основа концеп...,3.0,/upload/kelnik.adminpage/772/x23qgs5h0k3k84zgeq6520zg1txm2htw.jpg,Архитектурный облик,Проект Nagatino i-Land разрабатывался британским бюро AHR с почти 200-летней историей. Основа концеп...,3.0,/upload/kelnik.adminpage/772/x23qgs5h0k3k84zgeq6520zg1txm2htw.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,Архитектурный облик,Проект Nagatino i-Land разрабатывался британским бюро AHR с почти 200-летней историей. Основа концеп...,3.0,/upload/kelnik.adminpage/772/x23qgs5h0k3k84zgeq6520zg1txm2htw.jpg,,,,,,,,,,,,,,,,,,Уникальное благоустройство,"Расположение комплекса на берегу Москвы-реки, при этом окруженного водой с двух сторон, вдохновило а...",1.0,/upload/kelnik.adminpage/b88/x8p7mlrkhibs8h8ht2x0kkmghpgxoujf.jpg,Редкие форматы квартир,"В проекте представлено множество эргономичных планировок, среди которых Вы легко сможете выбрать для...",1.0,/upload/kelnik.adminpage/261/ibv1g1z812c3kf5bieono543y9aojc26.jpg,Квартира с просторной террасой,"В проекте представлены уникальные квартиры с просторными террасами, которые делают идею комфорта и г...",1.0,Основная идея – единство противоположностей,Интерьер лобби каждого корпуса уникален и органично сочетается с внешним обликом каждой башни. Для р...,1.0,Инфраструктура,Расположенная в развитом Даниловском районе Москвы инфраструктура Nagatino i-Land предоставляет всё ...,1.0,/upload/kelnik.adminpage/c89/6c5rtcjkgwiwbmsr42cy9p80jav2jljl.jpg,/upload/kelnik.adminpage/855/f0in3a2vpvd3lf2ya7qgagc21iru5uwr.jpg,/upload/kelnik.adminpage/802/ssvoemib2cjvxtbwhrp5sqv4nv2547dr.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://etalongroup.ru/msk/choose/55751/,,"2-комн. квартира №136, 79.5 м²",2.0,136.0,5.0,57797212.0,727009.0,IV квартал 2025,https://etalon.pro/home/quarterssearch/pdfflat?city=&investid=42000000000173234,Voxhall,Павелецкая,"ул. Летниковская, вл. 4, вл. 6",Корпус 3,Секция 3,4 из 9,3.3 м,,,,4.3,4.9,Окружение,"Ваш будущий дом расположен в уже сложившемся Павелецком районе, где есть абсолютно всё, что нужно дл...",3.0,/upload/kelnik.adminpage/595/6ipnxvainpbxslut7ax21z8k1fw059c6.jpg,Окружение,"Ваш будущий дом расположен в уже сложившемся Павелецком районе, где есть абсолютно всё, что нужно дл...",3.0,/upload/kelnik.adminpage/595/6ipnxvainpbxslut7ax21z8k1fw059c6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,Благоустройство,"Двор в Voxhall — не просто тихое место отдыха, а живое и энергичное продолжение городской жизни. Мы ...",3.0,/upload/kelnik.adminpage/798/gl812sdza82fsky3r6p2ktj3m7pc5092.jpg,,13.8,,,,,,,,,,,21.7,,10.5,,,,,,,,,,,,,,,,,,Окружение,"Ваш будущий дом расположен в уже сложившемся Павелецком районе, где есть абсолютно всё, что нужно дл...",3.0,/upload/kelnik.adminpage/595/6ipnxvainpbxslut7ax21z8k1fw059c6.jpg,,,,,,,,,,,,,,,,,,,,,,,Уникальные квартиры с террасами,"Уникальные квартиры и апартаменты включают в себя просторные террасы, порой даже две. С них открывае...",3.0,/upload/kelnik.adminpage/9c3/5w52cw41up5iimaaihbuh78zuiohrfwv.jpg,Архитектура и лобби,Проект Voxhall концентрирует в себе строгий внешний вид центральных районов мировых столиц с классич...,3.0,/upload/kelnik.adminpage/7a2/y2d66o4rhe41b73stvy6u8xgrxyk6j0a.jpg,Широкий выбор планировок,"Voxhall предлагает идеальные варианты планировок для всех: семей, индивидуалистов или тех, чьи дети ...",1.0,/upload/kelnik.adminpage/e4a/0abndqfr7lg0es1v8vkqx4nn5eq0jt2k.jpg,,,,,,,1.4,,,,,,,,,,,,,,,,
