,area,floor,rooms_number,complex,description_complex,developer,address,price
2725,65.45,15,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25568304.3
2726,61.72,15,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",23867000.56
2727,57.12,15,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",23869705.44
2728,79.62,15,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",32732498.58
2729,63.95,17,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25126594.5
2730,61.72,17,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24004883.04
2731,78.7,17,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30620281.2
2732,74.56,17,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",29578921.28
2733,79.62,17,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",32921596.08
2734,63.95,19,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25270801.75
2735,78.7,19,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30795939.6
2736,63.95,23,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25559408.1
2737,61.72,23,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24418283.6
2738,78.7,23,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",31147649.9
2739,74.56,23,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30088538.88
2740,61.72,25,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24556166.08
2741,78.7,25,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",31323387.0
2742,74.56,25,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30258312.0
2743,64.75,3,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25964167.25
2744,50.69,3,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",20955296.69
2745,46.52,3,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",19631440.0
2746,79.53,3,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30320096.73
2747,64.82,4,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",26121487.7
2748,50.75,4,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",21084392.0
2749,46.55,4,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",19741901.55
2750,64.82,6,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",26380184.32
2751,79.63,7,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30962214.38
2752,79.63,8,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30958631.03
2753,64.82,9,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",26768132.02
2754,66.15,9,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",27140617.35
2755,69.38,9,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",28165019.14
2756,79.63,9,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",31264250.97
2757,77.22,3,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",29910240.36
2758,90.98,3,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",35927456.12
2759,50.75,3,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",20980100.75
2760,64.58,3,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25767097.1
2761,77.31,4,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30093845.22
2762,91.16,4,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",36177575.28
2763,50.81,4,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",21109319.36
2764,44.38,4,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",19746836.62
2765,64.67,4,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25931441.27
2766,44.38,5,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",19844561.38
2767,77.31,6,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30391797.96
2768,91.16,6,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",36535834.08
2769,77.31,7,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30540774.33
2770,91.16,7,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",36715054.64
2771,44.38,7,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",20040055.28
2772,64.67,7,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",26316551.12
2773,77.31,8,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30689828.01
2774,91.16,8,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",36894092.88
2775,64.67,8,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",26445050.41
2776,77.31,9,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",30838881.69
2777,91.16,9,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",37800040.96
2778,45.88,9,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",20345027.2
2779,46.4,9,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",20677000.0
2780,44.38,9,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",20235504.8
2781,64.67,9,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",26573226.35
2782,65.15,2,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24644225.35
2783,56.62,2,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",21792585.04
2784,69.43,3,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25223919.0
2785,64.77,4,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24622704.12
2786,56.48,4,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",21847198.24
2787,64.78,5,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24699966.2
2788,64.82,6,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24788723.68
2789,64.82,7,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24862164.74
2790,80.83,7,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",28230685.8
2791,64.82,8,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24935605.8
2792,64.82,10,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",25082682.38
2793,86.95,12,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",33998406.45
2794,80.9,12,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",28816741.8
2795,86.95,13,3,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",34097442.5
2796,80.9,13,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",28900635.1
2797,64.88,16,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",26569073.68
2798,56.55,16,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",22657209.9
2799,80.89,16,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",28547860.58
2800,41.99,3,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",18194057.05
2801,65.15,3,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",24925477.9
2802,46.3,4,1,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",19140049.6
2803,58.49,4,2,City Bay,"Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.",MR Group,"Москва, Волоколамское шоссе, 95-97",23313938.53
