project,floor_number,total_floors,living_area,area,price,rooms,is_apartment,penthouse,metro_set.name,metro_set,settling_date_formatted
Тропарево Парк,19,23,0.0,40.08,8598629,1,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",30 мар. 2025
Подольские Кварталы,4,9,26.7,40.61,9095364,1,False,False,,"[{'name': 'МЦД-2 Силикатная', 'color': '#EA3F84', 'car_time': 8, 'walk_time': None, 'public_transport_time': None, 'cian_id': 435}, {'name': 'МЦД-2 Остафьево', 'color': '#EA3F84', 'car_time': None, 'walk_time': None, 'public_transport_time': 5, 'cian_id': None}]",30 июн. 2026
Пятницкие Луга,9,12,37.39,57.11,8040745,2,False,False,,"[{'name': 'Пятницкое шоссе', 'color': '#0572B9', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 244}]",30 авг. 2026
Эко Бунино,9,20,25.2,39.5,8830722,1,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2026
Алхимово,3,9,19.98,35.15,9266562,1,False,False,,"[{'name': 'МЦД-2 Силикатная', 'color': '#EA3F84', 'car_time': 7, 'walk_time': None, 'public_transport_time': None, 'cian_id': 435}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 июл. 2025
Квартал Марьино,13,17,33.76,53.74,10424855,2,False,False,,"[{'name': 'Филатов Луг', 'color': '#E42518', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2026
Новое Внуково,2,9,28.8,57.54,10425442,2,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 янв. 2027
Квартал Авиаторов,10,17,25.39,49.36,8327674,1,False,False,,"[{'name': 'Ж/д ст. Балашиха', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'м. Щелковская', 'color': '#0572B9', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 янв. 2026
Молжаниново,2,13,24.16,35.85,8868109,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Егорово Парк,8,12,53.3,70.95,10399071,3,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 авг. 2026
Прибрежный Парк,11,17,38.21,56.15,10062698,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",31 май. 2026
Мытищи Парк,17,17,27.7,39.8,8575395,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",27 июн. 2025
Мытищи Парк,7,17,30.7,47.6,8335655,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",27 июн. 2025
Ольховый Квартал,8,16,12.3,33.5,9065998,1,False,False,,"[{'name': 'Коммунарка', 'color': '#03795F', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2027
Пригород Лесное,5,17,20.45,34.73,9268847,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 ноя. 2025
Молжаниново,12,13,24.16,35.85,8877362,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Пригород Лесное,17,17,19.73,34.13,9288070,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 ноя. 2025
Sky Sputnik,24,30,0.0,23.93,8637198,0,True,False,,"[{'name': 'Строгино', 'color': '#0572B9', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': 228}, {'name': 'Липовая Роща (скоро)', 'color': '#27303F', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2027
Эко Бунино,13,14,20.36,41.46,9351386,2,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 май. 2027
Подольские Кварталы,1,9,26.22,53.88,10441970,2,False,False,,"[{'name': 'МЦД-2 Силикатная', 'color': '#EA3F84', 'car_time': 8, 'walk_time': None, 'public_transport_time': None, 'cian_id': 435}, {'name': 'МЦД-2 Остафьево', 'color': '#EA3F84', 'car_time': None, 'walk_time': None, 'public_transport_time': 5, 'cian_id': None}]",30 июн. 2026
Квартал Строгино,17,24,11.34,25.75,9242157,0,False,False,,"[{'name': 'Липовая Роща (скоро)', 'color': '#27303F', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}, {'name': 'Строгино', 'color': '#0572B9', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': 228}, {'name': 'Мякинино', 'color': '#0572B9', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': 233}]",30 дек. 2026
Эко Бунино,11,23,26.24,41.04,8794719,1,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2027
Прибрежный Парк,12,17,24.71,35.3,8883730,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",Сдан
Новое Видное,16,17,30.78,60.48,9587703,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Егорово Парк,10,12,27.88,53.53,8212573,2,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 авг. 2026
Новое Внуково,6,9,28.17,41.46,9099164,1,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 май. 2026
Пригород Лесное,4,12,24.16,36.46,9260548,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 май. 2026
Пригород Лесное,13,17,15.14,34.98,9306289,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 ноя. 2025
Пригород Лесное,17,17,20.45,34.73,9313961,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 май. 2026
Егорово Парк,8,12,26.22,53.88,8200859,2,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 авг. 2026
Квартал Западный,10,14,25.04,40.92,8720625,1,False,False,,"[{'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-4 Санино', 'color': '#40B280', 'car_time': None, 'walk_time': 7, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Богдановский Лес,10,12,34.44,55.46,8666346,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Новое Видное,12,12,25.43,38.87,9170482,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Егорово Парк,11,12,27.03,55.49,8117133,2,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 авг. 2026
Квартал Ивакино,17,17,29.05,53.01,8726213,2,False,False,,"[{'name': 'МЦД-1 Хлебниково', 'color': '#FFCD76', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-3 Химки', 'color': '#FF8843', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Ховрино', 'color': '#4BAF4F', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': 349}]",31 дек. 2025
Эко Бунино,21,22,24.78,37.88,8823351,1,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 май. 2027
Молжаниново,12,15,23.45,36.04,8897114,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Пригород Лесное,12,17,19.73,34.63,9300960,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 май. 2026
Пригород Лесное,3,17,29.65,47.4,8743608,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",Сдан
Квартал Ивакино,3,17,26.22,53.86,8704683,2,False,False,,"[{'name': 'МЦД-1 Хлебниково', 'color': '#FFCD76', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-3 Химки', 'color': '#FF8843', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Ховрино', 'color': '#4BAF4F', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': 349}]",31 дек. 2025
Мытищи Парк,14,17,30.7,47.1,8388521,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",27 июн. 2025
Квартал Западный,6,10,32.87,50.58,8425503,2,False,False,,"[{'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-4 Санино', 'color': '#40B280', 'car_time': None, 'walk_time': 7, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2027
Пригород Лесное,15,17,15.14,34.98,9294081,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 ноя. 2025
Новое Видное,3,17,27.91,40.59,9141599,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Калинина', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 дек. 2025
Богдановский Лес,4,12,30.69,57.16,8744508,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Тропарево Парк,21,23,0.0,39.83,8945042,1,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",30 дек. 2026
Рублевский Квартал,6,9,31.81,48.47,8894294,2,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",10 сен. 2025
Квартал Авиаторов,13,17,25.39,49.36,8390805,1,False,False,,"[{'name': 'Ж/д ст. Балашиха', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'м. Щелковская', 'color': '#0572B9', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 янв. 2026
Долина Яузы,8,24,18.47,32.79,9054270,1,False,False,,"[{'name': 'Ж/д ст. Перловская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Рублевский Квартал,9,9,26.0,53.16,8947041,2,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2026
Мытищи Парк,16,17,30.7,47.1,8413546,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",27 июн. 2025
Мытищи Парк,16,17,26.4,50.38,8351644,2,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",30 янв. 2027
Молжаниново,14,15,23.45,36.04,8925644,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Тропарево Парк,4,23,0.0,40.63,8920853,1,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",31 май. 2026
Молжаниново,2,5,28.2,40.83,9427060,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Богдановский Лес,10,12,32.42,52.59,8806827,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Мытищи Парк,9,15,28.98,57.39,10137083,2,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",31 мар. 2026
Прибрежный Парк,9,17,30.72,59.81,10125833,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",31 май. 2026
Эко Бунино,22,22,11.93,38.17,8862349,1,False,False,,"[{'name': 'Новомосковская (Коммунарка)', 'color': '#E42518', 'car_time': None, 'walk_time': 25, 'public_transport_time': None, 'cian_id': None}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}, {'name': 'Сосенки (строится)', 'color': '#03795F', 'car_time': None, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 май. 2027
Пригород Лесное,9,15,27.11,50.82,8868039,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 окт. 2026
Горки Парк,13,17,26.07,53.88,8776890,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 18, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 июл. 2026
Тропарево Парк,23,23,0.0,39.83,8974178,1,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",30 дек. 2026
Прибрежный Парк,12,12,27.46,39.9,8969611,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",Сдан
Егорово Парк,12,12,53.3,70.95,10494002,3,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 авг. 2026
Рублевский Квартал,9,9,26.0,53.16,8383736,2,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2026
Пригород Лесное,14,17,19.73,34.63,9361320,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 май. 2026
Молжаниново,10,13,28.65,43.64,10496256,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Тропарево Парк,20,23,0.0,39.46,8670952,1,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",30 мар. 2025
Прибрежный Парк,5,12,24.48,35.7,9047455,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",Сдан
Богдановский Лес,12,12,34.44,55.46,8711934,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Новое Внуково,6,9,28.15,40.79,9144370,1,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 дек. 2025
Большое Путилково,19,25,22.19,32.53,9173525,1,False,False,,"[{'name': 'Сходненская', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 122}, {'name': 'Митино', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 235}, {'name': 'Пятницкое шоссе', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 244}, {'name': 'Планерная', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 94}]",30 апр. 2027
Цветочные Поляны,6,17,23.06,47.51,8478445,2,False,False,,"[{'name': 'Филатов Луг', 'color': '#E42518', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2027
Большое Путилково,15,25,11.31,33.41,9139005,1,False,False,,"[{'name': 'Сходненская', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 122}, {'name': 'Митино', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 235}, {'name': 'Пятницкое шоссе', 'color': '#0572B9', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 244}, {'name': 'Планерная', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 94}]",31 июл. 2026
Молжаниново,1,13,27.57,40.33,8767869,1,False,False,,"[{'name': 'МЦД-3 Новоподрезково', 'color': '#FF8843', 'car_time': None, 'walk_time': 5, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2026
Квартал Западный,14,14,26.84,54.59,10477732,2,False,False,,"[{'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-4 Санино', 'color': '#40B280', 'car_time': None, 'walk_time': 7, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Космический Квартал,2,17,28.04,51.29,8330419,2,False,False,,"[{'name': 'Ж/д ст. Болшево', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}, {'name': 'Ж/д ст. ""Фабрика 1 мая""', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2027
Пригород Лесное,16,17,15.14,35.64,9314407,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 май. 2026
Пригород Лесное,12,17,38.53,59.98,10480006,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 сен. 2026
Мытищи Парк,17,17,27.7,40.2,8661580,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",27 июн. 2025
Алхимово,7,12,10.99,35.99,9019760,1,False,False,,"[{'name': 'МЦД-2 Силикатная', 'color': '#EA3F84', 'car_time': 7, 'walk_time': None, 'public_transport_time': None, 'cian_id': 435}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 июл. 2025
Подольские Кварталы,6,9,28.15,40.79,9168175,1,False,False,,"[{'name': 'МЦД-2 Силикатная', 'color': '#EA3F84', 'car_time': 8, 'walk_time': None, 'public_transport_time': None, 'cian_id': 435}, {'name': 'МЦД-2 Остафьево', 'color': '#EA3F84', 'car_time': None, 'walk_time': None, 'public_transport_time': 5, 'cian_id': None}]",30 дек. 2025
Новое Внуково,7,9,28.15,40.79,9169465,1,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 дек. 2025
Остафьево,10,14,35.85,53.04,10500141,2,False,False,,"[{'name': 'МЦД-2 Щербинка', 'color': '#EA3F84', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': 434}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 ноя. 2026
Квартал Западный,8,14,25.04,40.92,8769115,1,False,False,,"[{'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-4 Санино', 'color': '#40B280', 'car_time': None, 'walk_time': 7, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Прибрежный Парк,10,12,19.98,34.6,9105943,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",Сдан
Новое Внуково,6,9,28.17,41.48,9152549,1,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 май. 2026
Егорово Парк,2,4,34.49,55.51,9089707,2,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2026
Остафьево,9,14,28.87,47.47,9296052,1,False,False,,"[{'name': 'МЦД-2 Щербинка', 'color': '#EA3F84', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': 434}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 ноя. 2026
Квартал Авиаторов,6,24,35.11,52.8,8298734,2,False,False,,"[{'name': 'Ж/д ст. Балашиха', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'м. Щелковская', 'color': '#0572B9', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июл. 2027
